Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Hard 2 Top Mobile Detail,,+1-510-755-4738,,"4100 Redwood Rd 20A- 706, Oakland, CA 94619, United States",Alameda,CA,P4 | Class B | website has issues | http://www.hard2topdetail.com/,,Car Detailers
Treadlyfe Detailing,,+1-408-858-5667,,,San Ramon,CA,P4 | Class B | website has issues | https://www.treadlyfe.com/detailing,,Car Detailers
Auto Detail Supply Pros,,+1-657-247-4632,,"1117 S Main St C, Santa Ana, CA 92707, United States",Santa Ana,CA,P4 | Class B | website has issues | https://expressdetailsupply.com/,,Car Detailers
Auto Detail Supply Pros,,+1-714-858-6040,,"12327 Westminster Ave, Santa Ana, CA 92703, United States",Santa Ana,CA,P4 | Class B | website has issues | https://expressdetailsupply.com/,,Car Detailers
DRS Car Care Specialist,,+1-714-863-3584,,"620 E 2nd St, Santa Ana, CA 92701, United States",Santa Ana,CA,P4 | Class B | website has issues | http://drscarcare.com/,,Car Detailers
Da1mamba Professional Detailing,,+1-949-293-5721,,"1901 E Dyer Rd, Santa Ana, CA 92705, United States",Santa Ana,CA,P4 | Class B | website has issues | http://da1mambadetailing.com/,,Car Detailers
Detail Crew,,+1-858-946-4424,,"1245 S Wright St, Santa Ana, CA 92705, United States",Santa Ana,CA,P4 | Class B | website has issues | https://detailcrew.co/,,Car Detailers
Fresh Detailing,,+1-714-851-5408,,"1305 E St Gertrude Pl Unit d, Santa Ana, CA 92705, United States",Santa Ana,CA,P4 | Class B | website has issues | https://freshdetailingoc.com/,,Car Detailers
Gloss Drip Auto Detailing,,+1-657-655-3231,,"2601 N Grand Ave, Santa Ana, CA 92705, United States",Santa Ana,CA,P4 | Class B | website has issues | https://glossdripautodetailing.site/,,Car Detailers
Milky Way Auto Detailing,,+1-714-794-9780,,"2500 S Susan St, Santa Ana, CA 92704, United States",Santa Ana,CA,P4 | Class B | website has issues | https://www.milkywayautodetailing.com/,,Car Detailers
Spiffyme Auto Detail,,+1-657-254-6592,,,Santa Ana,CA,P4 | Class B | website has issues | http://spiffymeofficial.com/,,Car Detailers
805 Ride N Shine Auto Detailing,,+1-805-457-3382,,,Santa Barbara,CA,P4 | Class B | website has issues | https://www.805ridenshine.com/,,Car Detailers
A Better Choice Detailing,,+1-805-697-6756,,,Santa Barbara,CA,P4 | Class B | website has issues | https://abetterchoicee.setmore.com/book,,Car Detailers
Ally Detail,,+1-805-252-3128,,"722 Union Ave, Santa Barbara, CA 93103, United States",Santa Barbara,CA,P4 | Class B | website has issues | https://tyegomez.wixsite.com/allydetail,,Car Detailers
Arturo's Mobile Car Wash and Detail,,+1-805-280-6440,,"1934 Elise Way A, Santa Barbara, CA 93109, United States",Santa Barbara,CA,P4 | Class B | website has issues | http://www.arturosmobiledetail.com/,,Car Detailers
Cesar's Auto Detailing,,+1-805-693-1517,,"3145 CA-246, Santa Ynez, CA 93460, United States",Santa Barbara,CA,P4 | Class B | website has issues | http://www.cesarsautodetailing.com/,,Car Detailers
Cesar's Mobile Auto Detail Santa Barbara,,+1-805-895-7271,,,Santa Barbara,CA,P4 | Class B | website has issues | http://www.cesarsautodetailing.com/,,Car Detailers
Francisco’s Mobile Auto Detailing,,+1-805-729-6367,,,Santa Barbara,CA,P4 | Class B | website has issues | http://franciscosmobiledetailing.com/,,Car Detailers
TLC Expert Auto Detail,,+1-805-689-7195,,"21 S Canada St, Santa Barbara, CA 93103, United States",Santa Barbara,CA,P4 | Class B | website has issues | http://tlcexpertautodetail.com/,,Car Detailers
Auto moon Car Detailing,,+1-408-539-1215,,"1585 Woodhams Rd, Santa Clara, CA 95051, United States",Santa Clara,CA,P4 | Class B | website has issues | https://automoondetail.site/,,Car Detailers
Cargenixs Auto Detail Center,,+1-408-884-5885,,"3400 De La Cruz Blvd Unit F, Santa Clara, CA 95054, United States",Santa Clara,CA,P4 | Class B | website has issues | https://www.cargenixsdetailing.com/,,Car Detailers
G2R Mobile Detailing,,+1-707-266-4501,,,Santa Clara,CA,P4 | Class B | website has issues | http://g2rdetailing.com/,,Car Detailers
New Concept Mobile Detail,,+1-408-724-2613,,"2378 Pruneridge Ave, Santa Clara, CA 95050, United States",Santa Clara,CA,P4 | Class B | website has issues | http://www.newconceptmobiledetail.com/home.html,,Car Detailers
RNTdetail (Mobile),,+1-510-340-8523,,"18676 Paseo Pueblo, Saratoga, CA 95070, United States",Santa Clara,CA,P4 | Class B | website has issues | http://rntdetail.com/,,Car Detailers
Revert Auto Detailing,,+1-669-237-5145,,,Santa Clara,CA,P4 | Class B | website has issues | https://revertautodetail.com/,,Car Detailers
V-Lux Mobile Detailing,,+1-773-343-3176,,,Santa Clara,CA,P4 | Class B | website has issues | https://v-lux.us/,,Car Detailers
3D Auto Detail Supply Retail Store,,+1-661-425-0222,,"20655 Soledad Canyon Rd #1, Santa Clarita, CA 91351, United States",Santa Clarita,CA,P4 | Class B | website has issues | http://www.3dproducts.com/,,Car Detailers
3D Car Care,,+1-888-999-7627,,"26421 Ruether Ave, Santa Clarita, CA 91350, United States",Santa Clarita,CA,P4 | Class B | website has issues | https://www.3dproducts.com/,,Car Detailers
Detailer stop Inc Car Cleaning supplies,,+1-661-222-7778,,"26326 Bouquet Canyon Rd, Santa Clarita, CA 91350, United States",Santa Clarita,CA,P4 | Class B | website has issues | https://detailerstop.com/our-locations/,,Car Detailers
IDetailSCV,,+1-661-312-0370,,,Santa Clarita,CA,P4 | Class B | website has issues | https://www.idetailscv.com/,,Car Detailers
"Jmac's Auto Detailing - Mobile Auto Detailing, Ceramic Coating, & Paint Correction",,+1-661-459-4929,,"28015 Smyth Dr Suite 130, Valencia, CA 91355, United States",Santa Clarita,CA,P4 | Class B | website has issues | https://jmacsautodetailing.com/,,Car Detailers
Mobile Glow Detailing,,+1-661-417-7210,,,Santa Clarita,CA,P4 | Class B | website has issues | http://mobileglowdetailing.com/,,Car Detailers
Pristine Auto Care,,+1-661-755-1463,,"25845 Railroad Ave Unit 4, Santa Clarita, CA 91350, United States",Santa Clarita,CA,P4 | Class B | website has issues | https://www.pristineautocare.com/,,Car Detailers
Auto Detailing Santa Cruz,,+1-831-475-9780,,"720 Capitola Ave, Capitola, CA 95010, United States",Santa Cruz,CA,P4 | Class B | website has issues | http://www.autospaofcalifornia.com/about_us.html,,Car Detailers
Bella Vita Mobile Detailing,,+1-831-346-2221,,,Santa Cruz,CA,P4 | Class B | website has issues | http://www.bellavitadetailing.com/,,Car Detailers
Coastal Shine Mobile Auto Detailing,,+1-831-818-9269,,,Santa Cruz,CA,P4 | Class B | website has issues | https://coastalshineautodetailing.lovable.app/,,Car Detailers
Details Details,,+1-831-331-7235,,"1901 Felton Empire Rd, Felton, CA 95018, United States",Santa Cruz,CA,P4 | Class B | website has issues | https://rymap.org/business/details-details-7i1j18,,Car Detailers
Javier's Detail,,+1-831-214-3987,,,Santa Cruz,CA,P4 | Class B | website has issues | https://www.javiersdetail.com/,,Car Detailers
SC Headlight Restoration,,+1-831-234-2557,,,Santa Cruz,CA,P4 | Class B | website has issues | https://www.scheadlightrestoration.com/,,Car Detailers
Alloy Express Wheel Repair Central Coast,,+1-661-805-4355,,,Santa Maria,CA,P4 | Class B | website has issues | https://alloyexpressusa.com/,,Car Detailers
Cristian's Carpet Cleaning & Auto Detailing,,+1-805-363-4271,,,Santa Maria,CA,P4 | Class B | website has issues | https://cristianscarpetcleaning.com/,,Car Detailers
EZ Car Care,,+1-805-363-9531,,,Santa Maria,CA,P4 | Class B | website has issues | http://www.ezautomotivedetail.com/,,Car Detailers
Manny's Detail,,+1-805-714-7667,,"238 Colt Ln, Nipomo, CA 93444, United States",Santa Maria,CA,P4 | Class B | website has issues | http://www.mannysdetail.com/location,,Car Detailers
Performance Mobile Detailing,,+1-805-709-7565,,"370 Avenida De Amigos, Nipomo, CA 93444, United States",Santa Maria,CA,P4 | Class B | website has issues | http://www.performancemobiledetailing.com/,,Car Detailers
Quality Refined Customs & Detailing LLC,,+1-805-598-1789,,"2023 S Broadway, Santa Maria, CA 93454, United States",Santa Maria,CA,P4 | Class B | website has issues | http://qualityrefinedcustoms.com/,,Car Detailers
ROCK CHIP ARMOR,,+1-805-878-5867,,"2310 Westgate Rd Ste 16, Santa Maria, CA 93455, United States",Santa Maria,CA,P4 | Class B | website has issues | http://www.rockchiparmor.com/,,Car Detailers
Robinson Royal Mobile Detailing,,+1-805-809-3076,,,Santa Maria,CA,P4 | Class B | website has issues | https://web.detailconnect.app/u=robinson-royal-mobile-detailing-8GAK00,,Car Detailers
Steve's Central Coast Detailing,,+1-805-345-5962,,"2115 S Blosser Rd #106, Santa Maria, CA 93455, United States",Santa Maria,CA,P4 | Class B | website has issues | http://www.stevescentralcoastdetailing.com/,,Car Detailers
shaks mobile detail,,+1-805-354-3400,,"Orcutt, CA 93455, United States",Santa Maria,CA,P4 | Class B | website has issues | https://joey940.wixsite.com/website/recent-work-1,,Car Detailers
4Wheels Mobile Carwash,,+1-562-488-0019,,,Santa Monica,CA,P4 | Class B | website has issues | https://sites.google.com/view/4-wheels-mobile-carwash/home,,Car Detailers
"Danny's Waterless Mobile Car Wash, LLC",,+1-213-435-7050,,,Santa Monica,CA,P4 | Class B | website has issues | http://www.sparxdaddy.com/,,Car Detailers
Golden Coast Detailing,,+1-424-273-0095,,,Santa Monica,CA,P4 | Class B | website has issues | https://sites.google.com/view/golden-coast-detailing/book-now,,Car Detailers
M.B. AUTO AESTHETIC,,+1-323-833-4130,,,Santa Monica,CA,P4 | Class B | website has issues | https://mbautoaesthetic.com/,,Car Detailers
Master Wax & Detail Mobile Service,,+1-310-619-1141,,,Santa Monica,CA,P4 | Class B | website has issues | http://www.masterwaxdetail.com/,,Car Detailers
RideX Detailing,,+1-845-689-4493,,,Santa Monica,CA,P4 | Class B | website has issues | https://ridexla.com/,,Car Detailers
Roxby Detailing,,+1-424-385-7395,,,Santa Monica,CA,P4 | Class B | website has issues | https://web.detailconnect.app/u=roxby-detailing-NJWVYW,,Car Detailers
Westside Auto Detail,,+1-310-490-5003,,"W Bowdoin St, Pacific Palisades, CA 90272, United States",Santa Monica,CA,P4 | Class B | website has issues | https://westsideautodetail.weebly.com/,,Car Detailers
Aesthetic Mobile Detailing,,+1-707-369-8923,,"2600 Northcoast St, Santa Rosa, CA 95403, United States",Santa Rosa,CA,P4 | Class B | website has issues | https://www.aestheticmobiledetailingllc.com/,,Car Detailers
BLS Pro Auto Detail,,+1-707-280-5758,,"1275 4th St #634, Santa Rosa, CA 95404, United States",Santa Rosa,CA,P4 | Class B | website has issues | https://mobileprodetail.com/,,Car Detailers
Bud's N Sud's Detailing | Santa Rosa,,+1-925-750-0325,,"Skyhawk, Santa Rosa, CA 95409, United States",Santa Rosa,CA,P4 | Class B | website has issues | https://budsandsudsdetailing.com/,,Car Detailers
Divine Detailing,,+1-707-326-8578,,,Santa Rosa,CA,P4 | Class B | website has issues | http://divinedetailing.org/,,Car Detailers
Gold star mobile detailing,,+1-707-791-4169,,,Santa Rosa,CA,P4 | Class B | website has issues | http://goldstardetailing.com/,,Car Detailers
Jerry Auto Detailing,,+1-707-321-7030,,,Santa Rosa,CA,P4 | Class B | website has issues | https://jerryautodetailing.com/,,Car Detailers
Mirror Images Mobile Auto Detailing,,+1-707-321-4939,,,Santa Rosa,CA,P4 | Class B | website has issues | http://mirrorimagesdetail.com/,,Car Detailers
Perfect Finish Autospa LLC,,+1-707-570-7599,,"3575 Airway Dr suite a, Santa Rosa, CA 95403, United States",Santa Rosa,CA,P4 | Class B | website has issues | http://perfectfinishautospa.com/,,Car Detailers
Premier Mobile Detailing,,+1-707-332-9095,,"2005 Diego Ave, Santa Rosa, CA 95403, United States",Santa Rosa,CA,P4 | Class B | website has issues | http://www.thepremierdetail.com/,,Car Detailers
Purelux Auto Detail,,+1-707-526-5266,,"112 Commercial Ct Ste 25, Santa Rosa, CA 95407, United States",Santa Rosa,CA,P4 | Class B | website has issues | http://pureluxautodetail.com/,,Car Detailers
Wine Country Detailing,,+1-707-387-4192,,,Santa Rosa,CA,P4 | Class B | website has issues | https://winecountrydetailing.com/,,Car Detailers
Ceramic Pro PPF Window Tinting,,+1-805-557-0777,,"3131 E Thousand Oaks Blvd Unit b, Thousand Oaks, CA 91362, United States",Simi Valley,CA,P4 | Class B | website has issues | http://ceramicproofthousandoaks.com/,,Car Detailers
CurlyDetail,,+1-805-300-1001,,,Simi Valley,CA,P4 | Class B | website has issues | https://www.curlydetail.com/home,,Car Detailers
Dash The Detail Dude,,+1-805-422-6448,,,Simi Valley,CA,P4 | Class B | website has issues | https://dashdetaildude.simplybook.me/,,Car Detailers
De La Cruz Detailing,,+1-805-342-8669,,,Simi Valley,CA,P4 | Class B | website has issues | https://delacruzdetailing.onepage.me/,,Car Detailers
King Auto Detailing,,+1-818-618-6321,,"18437 Roscoe Blvd, Northridge, CA 91325, United States",Simi Valley,CA,P4 | Class B | website has issues | https://www.kingautodetailing.com/,,Car Detailers
LA Luxury Detail,,+1-951-638-3914,,,Simi Valley,CA,P4 | Class B | website has issues | https://laluxurydetail.com/,,Car Detailers
Master Care Auto Detailing,,+1-805-367-6299,,,Simi Valley,CA,P4 | Class B | website has issues | https://mastercareautodetailing.myshopify.com/,,Car Detailers
Prizm Mobile Detail,,+1-818-650-3452,,"8811 Canoga Ave Space 374, Canoga Park, CA 91304, United States",Simi Valley,CA,P4 | Class B | website has issues | https://www.prizmdetail.com/,,Car Detailers
ProClean805,,+1-805-253-3537,,,Simi Valley,CA,P4 | Class B | website has issues | https://proclean805.com/,,Car Detailers
SICK! Mobile Auto Detail,,+1-818-571-6728,,,Simi Valley,CA,P4 | Class B | website has issues | http://www.sickmobileautodetail.com/,,Car Detailers
UltraSmart Mobile Auto Detailing,,+1-805-265-3629,,,Simi Valley,CA,P4 | Class B | website has issues | https://ultrasmart.netlify.app/,,Car Detailers
Valley Detailing,,+1-805-422-1858,,,Simi Valley,CA,P4 | Class B | website has issues | https://vdetailing.lovable.app/,,Car Detailers
Avery Extreme Auto Detailing & Pressure Wash/Gutters,,+1-310-345-6253,,"11854 Wilmington Ave, Los Angeles, CA 90059, United States",South Gate,CA,P4 | Class B | website has issues | https://www.averyextremeautodetailing.com/,,Car Detailers
Cez Mobile Detail,,+1-323-867-0905,,,South Gate,CA,P4 | Class B | website has issues | https://www.cezdetailsco.com/,,Car Detailers
Detail Pro Services,,+1-407-460-4852,,"1066 Opal Way, Gardena, CA 90247, United States",South Gate,CA,P4 | Class B | website has issues | https://detailproservices.com/,,Car Detailers
K and E Auto Detailing,,+1-323-513-8118,,,South Gate,CA,P4 | Class B | website has issues | https://kandeautodetailing.wixsite.com/k-and-e-auto-detaili,,Car Detailers
LA Mobile Detailing,,+1-323-642-4976,,,South Gate,CA,P4 | Class B | website has issues | https://scamobiledetailing.com/,,Car Detailers
Sterling auto spa LLC,,+1-323-616-6133,,"9844 San Gabriel Ave, South Gate, CA 90280, United States",South Gate,CA,P4 | Class B | website has issues | https://sterling-auto-spa.bookings.getclickrez.com/book,,Car Detailers
Anytime Anyplace Auto Detailing,,+1-951-541-4509,,,Temecula,CA,P4 | Class B | website has issues | http://www.anytimeanyplaceautodetailing.com/,,Car Detailers
Big Al's Car Detailing,,+1-760-302-1355,,,Temecula,CA,P4 | Class B | website has issues | https://cardetailingtemeculaca.com/,,Car Detailers
D&S Deluxe Auto Detailing & Wheel Repair,,+1-951-315-4449,,,Temecula,CA,P4 | Class B | website has issues | http://dsdeluxeautodetailing.com/,,Car Detailers
DoItFresh Auto Detailing,,+1-951-326-5088,,,Temecula,CA,P4 | Class B | website has issues | https://doitfreshdetailing.com/,,Car Detailers
Auto Detail Expert,,+1-805-657-1570,,,Thousand Oaks,CA,P4 | Class B | website has issues | https://www.autodetailexpert.com/,,Car Detailers
Dynamic Detailing,,+1-747-204-6802,,,Thousand Oaks,CA,P4 | Class B | website has issues | https://dynamicdetailing4u.com/,,Car Detailers
Eagle Eye Auto Detailing,,+1-747-241-4798,,,Thousand Oaks,CA,P4 | Class B | website has issues | https://eagledetails.com/,,Car Detailers
Eco-Shine Auto Reconditioning,,+1-818-339-4909,,"5321 Derry Ave Ste h, Agoura Hills, CA 91301, United States",Thousand Oaks,CA,P4 | Class B | website has issues | http://www.ecoshineauto.com/,,Car Detailers
Invision Customs,,+1-310-424-5461,,"766 Lakefield Rd Ste F, Thousand Oaks, CA 91361, United States",Thousand Oaks,CA,P4 | Class B | website has issues | https://invisioncustoms.com/,,Car Detailers
Newbury Auto Spa,,+1-805-603-6646,,"1180 Newbury Rd, Newbury Park, CA 91320, United States",Thousand Oaks,CA,P4 | Class B | website has issues | https://newburyautospa.com/,,Car Detailers
Cesar's Car Care,,+1-310-755-5508,,"1724 Palos Verdes Dr N, Harbor City, CA 90710, United States",Torrance,CA,P4 | Class B | website has issues | http://www.cesarscarcare.com/,,Car Detailers
Drip Auto Mobile Car Detailing,,+1-626-323-8732,,"5414 Manitowac Dr, Rancho Palos Verdes, CA 90275, United States",Torrance,CA,P4 | Class B | website has issues | https://dripautodetailing.site/,,Car Detailers
Larry's auto detailing & corrections,,+1-424-610-0646,,,Torrance,CA,P4 | Class B | website has issues | https://larryoutlaw42.wixsite.com/larrysautodetailin-1,,Car Detailers
